mu,inc,y
724.5072148972251,0.0,1291.0
627.6461931057054,1559.688106995076,1463.0
519.7947299794022,1602.414151776582,1393.0
449.01384795136426,1649.1632888279855,1258.0
414.72703087682714,1699.813816498965,1152.0
403.94709967739897,1754.329089174047,1292.0
405.93104902772484,1812.7082115206867,1557.0
414.35128355096737,1874.9626375306398,1987.0
426.0399372981964,1941.1043093241751,1981.0
439.57321681505937,2011.138587379828,2029.0
454.36594091840425,2085.0591090992093,1715.0
470.1982985062055,2162.8434110637754,1642.0
486.99577222462693,2244.4488345347345,2164.0
504.7351380649371,2329.8085211273283,2673.0
523.4070884325295,2418.8274360746145,3360.0
543.0889752847111,2511.3784413989633,4038.0
563.5875405720574,2607.2984176129103,4325.0
584.9749485547554,2706.384549530223,4704.0
607.2210178837275,2808.3911825548857,4404.0
630.2871872111402,2913.0265730060637,6582.0
654.1256279101908,3019.9502027891576,8282.0
678.6784316984247,3128.772448692471,11399.0
703.8769194469506,3239.0516916196793,11793.0
729.6410593176234,3350.2959786355495,11646.0
755.8790598767134,3461.964929578826,10582.0
782.4871965696749,3573.4719972554594,10504.0
809.3498798728041,3684.1884653214365,13446.0
836.3399884089482,3793.4503818824887,15472.0
863.3195313268682,3900.5662660747766,18775.0
890.1406632611499,4004.824660649523,18683.0
916.6470310779514,4105.506462857127,16993.0
942.6755057775874,4201.897526951507,14798.0
968.0583005737477,4293.2986834887415,14130.0
992.6253706006434,4379.040615433827,14031.0
1016.2070769435181,4458.496765753254,17659.0
1038.6370672461776,4531.096392346546,17919.0
1059.7552910404243,4596.336583618075,16405.0
1079.4110523755344,4653.793031474575,13799.0
1097.4659954050899,4703.129015618935,9286.0
1113.7969160611885,4744.102252179757,8225.0
1128.2982960506358,4776.569551497698,7421.0
1140.8844646499738,4800.488387880847,7442.0
1151.4912883974762,4815.9150015302,6915.0
1160.0773172730928,4823.0042236913,6376.0
1166.6244047830862,4822.000005841255,5514.0
1171.1377161979142,4813.230943029746,5203.0
1173.6451931871886,4797.101033007726,4257.0
1174.1964883117944,4774.072904575616,4595.0
1172.8613023468956,4744.6636773291975,5209.0
1169.7273719904356,4709.429470634088,4932.0
1164.89816130608,4668.953975759447,4518.0
1158.4903087252421,4623.836776137352,4025.0
1150.6309305197876,4574.682970022783,3248.0
1141.4548900002876,4522.092950066552,2756.0
1131.1021137520463,4466.653869653121,3463.0
1119.7150316156235,4408.932194272056,4175.0
1107.436204339137,4349.467516973615,3671.0
1094.406187206102,4288.768021101132,3602.0
1080.7616659090797,4227.306384747848,3257.0
1066.6338825983519,4165.519211687148,2687.0
1052.1473680471083,4103.800948506221,2516.0
1037.4189025195647,4042.5099607668817,3156.0
1022.5568195862884,3981.9641929026693,3809.0
1007.6605523789633,3922.443792127073,3532.0
992.8203884048382,3864.1921650506556,2911.0
978.1174189106796,3807.418246259913,2880.0
963.6236704849456,3752.2995859980583,2240.0
949.4023927435899,3698.982162417844,2110.0
935.5084142411529,3647.5847222507,2935.0
921.9885867492388,3598.2016060147434,3065.0
908.882303887854,3550.902057705447,2669.0
896.2220137963164,3505.736847437918,2425.0
884.0338010262362,3462.738765930757,2129.0
872.3379892538112,3421.9237039238214,1566.0
861.1496969708254,3383.293613685295,1575.0
850.4793664942733,3346.8381218090653,1934.0
840.3332734290351,3312.5361993107945,1981.0
830.714012778711,3280.3580768220127,1894.0
821.6209586609771,3250.265632532537,1710.0
813.0506740512864,3222.214344199747,1477.0
804.9972868863435,3196.154326884076,1170.0
797.4528356812016,3172.030591746792,1180.0
790.4075714031908,3149.7848551180214,1619.0
783.8502378595408,3129.355796707794,1634.0
777.7683232678801,3110.6794371251017,1454.0
772.1482730448922,3093.6899536140263,1315.0
766.9756748800513,3078.320072684437,1044.0
762.2354217861639,3064.501450197771,951.0
757.9118544141384,3052.165072666481,910.0
753.9888848992674,3041.2414068095386,1288.0
750.4501015954095,3031.6607493422925,1199.0
747.2788547077105,3023.3527321163565,1143.0
744.4583267430166,3016.2490276079625,1218.0
741.9716315878136,3010.2804117910564,1047.0
739.8018729655619,3005.378324592486,807.0
737.9321682689856,3001.47297048755,784.0
736.3456452799138,2998.497485464439,1292.0
735.0255065259088,2996.385875221342,1327.0
733.9551009302893,2995.0719063542783,1231.0
733.1179414841838,2994.490609765053,1109.0
732.4977157594373,2994.578082572669,1000.0
732.0783059960281,2995.271463951096,745.0
731.8438104918747,2996.5090406443924,719.0
731.7785637951303,2998.23035004735,1302.0
731.8671566780898,3000.376241583377,1426.0
732.0944558213182,3002.888957237825,1506.0
732.4456230577196,3005.7121886704117,1350.0
732.906134026578,3008.7911973204464,1209.0
733.4617921879089,3012.072043482214,946.0
734.0987364367863,3015.5043052509427,1086.0
734.8034946466993,3019.038992691785,1707.0
735.5630192126638,3022.6276482976973,2276.0
736.3646849416241,3026.2263864204288,2376.0
737.196306539724,3029.786912534386,2200.0
738.0460611625015,3033.2702281381935,2139.0
738.9025812032045,3036.6370838265866,1636.0
739.7550267998424,3039.849888334051,1770.0
740.5930835948685,3042.8735824469477,2897.0
741.4069594319169,3045.6756525710225,3142.0
742.1873979179688,3048.2258004602045,3551.0
742.9256916558169,3050.4961027419195,3098.0
