mu,inc,y
1e-12,0.0,2.0
5.171621327583036,798.7457985077053,2.0
33.45445181883434,849.3919163197279,1.0
78.2168160554351,903.1447808910161,1.0
124.04468345168168,960.0128671862185,2.0
162.93644505776473,1020.0616793949157,5.0
193.7310546067192,1083.376642215997,4.0
218.25909229494843,1150.0439214650542,8.0
238.85943665899237,1220.140904199332,48.0
257.4118547910832,1293.730608386919,75.0
275.17437412444707,1370.8573321793228,139.0
292.90699621604756,1451.542490836233,171.0
311.03938339010756,1535.780275689438,258.0
329.80273316733076,1623.5330354310572,220.0
349.31528256828693,1714.7263840697706,249.0
369.6320565923148,1809.2440951913595,344.0
390.74885029866243,1906.9228768590838,433.0
412.6951755253045,2007.5471386797726,405.0
435.44383311385553,2110.8439596369863,500.0
458.9565442025589,2216.4784024842083,603.0
483.1827263020172,2324.049460997805,753.0
508.058319797968,2433.086903521791,574.0
533.504708252078,2543.0492904204875,715.0
559.4277856681739,2653.3235089704394,613.0
585.717232850466,2763.2262270394713,623.0
612.2460725782167,2872.0073837824166,506.0
638.8705743834886,2978.85618134588,612.0
665.4305814053055,3082.9097189921886,820.0
691.7503279886546,3183.2642400823534,553.0
717.6398055197279,3278.9893455635756,808.0
742.8967232806765,3369.144554713741,563.0
767.309085313139,3452.7981631346047,652.0
790.6583771479067,3529.047862580046,821.0
812.7233266852934,3597.042490787804,860.0
833.2841681627611,3656.003846447915,1051.0
852.1272904869389,3705.2470229361206,884.0
869.0501141213025,3744.2015891745687,862.0
883.8660559563817,3772.4270302224904,834.0
896.4093551571198,3789.626551134512,687.0
906.5395469203997,3795.6560015846044,657.0
914.1453801030865,3790.528208333999,699.0
919.1479880900444,3774.412180999294,669.0
921.5031492306249,3747.6272238064557,795.0
921.20251636622,3710.6328061241657,746.0
918.2737569472557,3664.0139060821384,776.0
912.7795943235627,3608.463248299435,675.0
904.8158034482838,3544.7614737357944,604.0
894.5082670707576,3473.7541309352964,692.0
882.0092245799593,3396.331870926544,808.0
867.4929464940438,3313.4075738824904,847.0
851.1510153240421,3225.896391732618,811.0
833.1874135034818,3134.697726044804,845.0
813.8136325597225,3040.6793820112944,758.0
793.2439896676599,2944.6646769680083,731.0
771.6913068182007,2847.4219267684966,570.0
749.3630645056941,2749.657053720206,844.0
726.4581127581381,2652.008743442595,876.0
703.1639903636609,2555.046366089955,788.0
679.6548684672301,2459.2687998712063,692.0
656.0900763437473,2365.1051636692137,606.0
632.6131809215896,2272.9214676246047,670.0
609.3516262334654,2183.017993696034,560.0
586.4167327019826,2095.6382551733404,629.0
563.9040670210956,2010.973136086017,680.0
541.8941248146912,1929.1642814259976,715.0
520.4532039666248,1850.3116336651146,694.0
499.63445455779316,1774.4779969025403,736.0
479.47904109616337,1701.6932193804532,625.0
460.01733521008197,1631.9596918281168,545.0
441.27010432434446,1565.2545851580799,629.0
423.2496528571641,1501.53790329583,658.0
405.9609700268061,1440.752012528479,654.0
389.40278566622294,1382.8267032057047,512.0
373.56853745650795,1327.6816467121243,501.0
358.44726007882446,1275.2288277558982,542.0
344.02438977414874,1225.3746574725956,358.0
330.2824826649661,1178.0217754617333,397.0
317.2018482850956,1133.0705810580403,411.0
304.76110280361974,1090.4205170925707,384.0
292.93764742218866,1049.9711349122226,382.0
281.7080779134482,1011.6229669824243,367.0
271.04853181807226,975.2782312911004,247.0
260.93497967851675,940.8413903191686,254.0
251.34346647844123,908.2195851597935,229.0
242.25030932463866,877.3229630105197,234.0
233.6322567062486,848.0649144668132,236.0
225.4666147543985,820.3622351866215,236.0
217.73134491335074,794.1352273989469,212.0
210.40513752711672,769.307767899707,157.0
203.4674650879504,745.8072493355721,118.0
196.89861666439978,723.5645317547023,172.0
190.67971722421743,702.5140484496951,155.0
184.79273824635638,682.59357444942,141.0
179.22049794621825,663.74415672943,151.0
173.94665294350938,645.9101454596967,106.0
168.95568541568608,629.038804968819,84.0
164.23288174402842,613.0804090816528,91.0
159.76430818364932,597.988040599972,100.0
155.53678506791115,583.7175000160933,115.0
151.53785957821066,570.2271205931902,103.0
147.7557764303538,557.477705379948,96.0
144.1794478205418,545.4323084764183,89.0
140.79842290649123,534.0563659723848,75.0
137.60286028976375,523.3171649985015,67.0
134.58349592640403,513.1840939410031,77.0
131.73161354868185,503.6283805258572,82.0
129.03901704263728,494.6230187639594,69.0
126.49800335024376,486.1426517460495,61.0
124.1013357326263,478.16348972916603,74.0
121.84221814620295,470.6632482390851,52.0
119.71427130121279,463.62100648134947,33.0
117.71150928788019,457.01719793863595,87.0
115.82831805127223,450.833499526605,83.0
114.05943473861063,445.0527101904154,70.0
112.39992684658861,439.65877726115286,87.0
110.84517353227105,434.6366832572967,92.0
109.39084835756339,429.97240009345114,53.0
108.03290278765154,425.65281150862575,65.0
106.76755010390569,421.66567994467914,105.0
