f,Pxx
0.0,17115.243509689873
0.005747126436781609,7109675.0778142065
0.011494252873563218,2297105.815152242
0.017241379310344827,375370.2811673024
0.022988505747126436,51010.10554835052
0.028735632183908046,5668.073726749608
0.034482758620689655,576.0705798077602
0.040229885057471264,67.26868453383186
0.04597701149425287,7.147504072103487
0.05172413793103448,0.2480902354934515
0.05747126436781609,0.09323342788531855
0.06321839080459771,0.11542996300745081
0.06896551724137931,0.06999688196320045
0.07471264367816091,0.05107864620306113
0.08045977011494253,0.043276868165688764
0.08620689655172414,0.03585288816752349
0.09195402298850575,0.028887140705344448
0.09770114942528735,0.02320491285930263
0.10344827586206896,0.01861430812810585
0.10919540229885058,0.014892711033458766
0.11494252873563218,0.011932234846329472
0.12068965517241378,0.009560243600948452
0.12643678160919541,0.007647286159088439
0.13218390804597702,0.006122001559225807
0.13793103448275862,0.004894228477233389
0.14367816091954022,0.0038999124447132863
0.14942528735632182,0.0031040740913378445
0.15517241379310345,0.002465452294840932
0.16091954022988506,0.001953302027504638
0.16666666666666666,0.001549919720261145
0.1724137931034483,0.0012318619663229838
0.1781609195402299,0.0009821562176045165
0.1839080459770115,0.0007896096527324391
0.1896551724137931,0.0006383866621375189
0.1954022988505747,0.0005193197372845991
0.20114942528735633,0.00042527304371992573
0.20689655172413793,0.00034847343271542406
0.21264367816091953,0.00028547107129488864
0.21839080459770116,0.00023317776290426702
0.22413793103448276,0.00018925889112816755
0.22988505747126436,0.0001530645552198687
0.23563218390804597,0.00012330508378627944
0.24137931034482757,9.94374418271812e-05
0.2471264367816092,8.075791015183496e-05
0.25287356321839083,6.629181999986298e-05
0.25862068965517243,5.527219737108235e-05
0.26436781609195403,4.6683222776774296e-05
0.27011494252873564,3.9872135275351895e-05
0.27586206896551724,3.4216074738764953e-05
0.28160919540229884,2.9170733112586154e-05
0.28735632183908044,2.4653593380891802e-05
0.29310344827586204,2.0550608937873207e-05
0.29885057471264365,1.6842172379929635e-05
0.3045977011494253,1.369459155869096e-05
0.3103448275862069,1.1113524028758742e-05
0.3160919540229885,9.104732223140593e-06
0.3218390804597701,7.65107534118085e-06
0.3275862068965517,6.616010269441268e-06
0.3333333333333333,5.875200473428854e-06
0.3390804597701149,5.303859624641943e-06
0.3448275862068966,4.779072244447112e-06
0.3505747126436782,4.230388775065159e-06
0.3563218390804598,3.6490635767849183e-06
0.3620689655172414,3.0464996333441637e-06
0.367816091954023,2.455984007941012e-06
0.3735632183908046,1.9376251153037727e-06
0.3793103448275862,1.5233031133929842e-06
0.3850574712643678,1.2229184932338605e-06
0.3908045977011494,1.0410503151110155e-06
0.39655172413793105,9.416750278733332e-07
0.40229885057471265,8.905313487467706e-07
0.40804597701149425,8.5495483842595e-07
0.41379310344827586,7.993405501708052e-07
0.41954022988505746,7.150563052009865e-07
0.42528735632183906,6.035188073032461e-07
0.43103448275862066,4.7330893151071866e-07
0.4367816091954023,3.446914455301798e-07
0.4425287356321839,2.337537565832263e-07
0.4482758620689655,1.5136939846470573e-07
0.4540229885057471,1.0078267770359415e-07
0.45977011494252873,7.755476367778573e-08
0.46551724137931033,7.309835459877528e-08
0.47126436781609193,7.681289312343567e-08
0.47701149425287354,8.141828814670536e-08
0.48275862068965514,8.280321982203962e-08
0.4885057471264368,8.043285488937045e-08
0.4942528735632184,7.742041022335926e-08
0.5,3.817278136649564e-08
