mu,inc,y
1e-12,0.0,2.0
69.62123652733862,69.62123652733862,2.0
77.74470308795571,77.74470308795571,1.0
87.06007513217628,87.06007513217628,1.0
97.75224636308849,97.75224636308849,2.0
110.03750560805202,110.03750560805202,5.0
124.16543059796095,124.16543059796095,4.0
140.42102222517133,140.42102222517133,8.0
159.12612893246114,159.12612893246114,48.0
180.63909414596856,180.63909414596856,75.0
205.35124764032662,205.35124764032662,139.0
233.67839523218572,233.67839523218572,171.0
266.0448701325804,266.0448701325804,258.0
302.8570944927633,302.8570944927633,220.0
344.46321356110275,344.46321356110275,249.0
391.0955679267645,391.0955679267645,344.0
442.7941702455282,442.7941702455282,433.0
499.31308654136956,499.31308654136956,405.0
560.0182323995978,560.0182323995978,500.0
623.7953492738307,623.7953492738307,603.0
688.9986051470041,688.9986051470041,753.0
753.479155164212,753.479155164212,574.0
814.7302785404027,814.7302785404027,715.0
870.1608202364296,870.1608202364296,613.0
917.4639240708202,917.4639240708202,623.0
954.986573221162,954.986573221162,506.0
981.9878933634609,981.9878933634609,612.0
998.6885243095458,998.6885243095458,820.0
1006.1022498644888,1006.1022498644888,553.0
1005.7261798363179,1005.7261798363179,808.0
999.2089004777372,999.2089004777372,563.0
988.09504840523,988.09504840523,652.0
973.6844114530832,973.6844114530832,821.0
956.9925797004253,956.9925797004253,860.0
938.7742087636143,938.7742087636143,1051.0
919.5735517702997,919.5735517702997,884.0
899.7777161914855,899.7777161914855,862.0
879.6613476462662,879.6613476462662,834.0
859.4203299097717,859.4203299097717,687.0
839.1958352122456,839.1958352122456,657.0
819.0907201059163,819.0907201059163,699.0
799.1805032659322,799.1805032659322,669.0
779.5209954641759,779.5209954641759,795.0
760.1534895859659,760.1534895859659,746.0
741.1084056515247,741.1084056515247,776.0
722.4079096950591,722.4079096950591,675.0
704.0678186174482,704.0678186174482,604.0
686.0990306343883,686.0990306343883,692.0
668.5085922628641,668.5085922628641,808.0
651.3005404733121,651.3005404733121,847.0
634.4765027854592,634.4765027854592,811.0
618.0362530201674,618.0362530201674,845.0
601.9779976885766,601.9779976885766,758.0
586.2988431714475,586.2988431714475,731.0
570.994938025251,570.994938025251,570.0
556.0616717841476,556.0616717841476,844.0
541.4938691481948,541.4938691481948,876.0
527.2859036773443,527.2859036773443,788.0
513.4318058602512,513.4318058602512,692.0
499.92534746415913,499.92534746415913,606.0
486.7601083610207,486.7601083610207,670.0
473.92954709753394,473.92954709753394,560.0
461.4270216971636,461.4270216971636,629.0
449.2458495888859,449.2458495888859,680.0
437.37924160063267,437.37924160063267,715.0
425.82063900493085,425.82063900493085,694.0
414.56341228820384,414.56341228820384,736.0
