f,Pxx
0.0,5377.913349960023
0.005747126436781609,5358169.24185648
0.011494252873563218,822613.95809075
0.017241379310344827,125264.31996893886
0.022988505747126436,35103.52158405771
0.028735632183908046,12829.119045143094
0.034482758620689655,5319.436817909178
0.040229885057471264,2332.7516119867064
0.04597701149425287,1040.552050548311
0.05172413793103448,462.99886044845414
0.05747126436781609,204.91089483934755
0.06321839080459771,91.32910084152138
0.06896551724137931,41.85122938874115
0.07471264367816091,19.96075976113688
0.08045977011494253,9.773310612525819
0.08620689655172414,4.737466636324641
0.09195402298850575,2.1855067907031747
0.09770114942528735,0.9398465003758099
0.10344827586206896,0.38558913819763185
0.10919540229885058,0.1660192266427209
0.11494252873563218,0.08455947219341328
0.12068965517241378,0.049060548901122554
0.12643678160919541,0.027525484789561676
0.13218390804597702,0.012899813386382724
0.13793103448275862,0.004467532227831281
0.14367816091954022,0.0009479502610550737
0.14942528735632182,0.00020298206144063328
0.15517241379310345,0.00037461313935403947
0.16091954022988506,0.0005076225835755697
0.16666666666666666,0.0004193501123767243
0.1724137931034483,0.00023139661995102889
0.1781609195402299,9.673096265954433e-05
0.1839080459770115,4.002446700020483e-05
0.1896551724137931,3.6967980401801925e-05
0.1954022988505747,4.7673802925831016e-05
0.20114942528735633,4.865575902514814e-05
0.20689655172413793,4.246075791025042e-05
0.21264367816091953,3.255037878790466e-05
0.21839080459770116,2.4508963550090336e-05
0.22413793103448276,2.0119609694618002e-05
0.22988505747126436,1.7583374348207558e-05
0.23563218390804597,1.5604833511823714e-05
0.24137931034482757,1.4132173211436906e-05
0.2471264367816092,1.1934848091218905e-05
0.25287356321839083,1.009560828664922e-05
0.25862068965517243,8.868684074804913e-06
0.26436781609195403,7.398135650897025e-06
0.27011494252873564,6.717353230946644e-06
0.27586206896551724,5.855430804195307e-06
0.28160919540229884,4.991920268276276e-06
0.28735632183908044,4.555240350970101e-06
0.29310344827586204,3.8466567252023235e-06
0.29885057471264365,3.4566621354192096e-06
0.3045977011494253,3.082550661200776e-06
0.3103448275862069,2.5354838525451877e-06
0.3160919540229885,2.4083862955165804e-06
0.3218390804597701,2.0119377650347845e-06
0.3275862068965517,1.818996325785039e-06
0.3333333333333333,1.6797212923803516e-06
0.3390804597701149,1.3489388125671852e-06
0.3448275862068966,1.3160195725045566e-06
0.3505747126436782,1.0506575163449986e-06
0.3563218390804598,9.775897593369901e-07
0.3620689655172414,8.701968186447311e-07
0.367816091954023,7.013156143872123e-07
0.3735632183908046,7.1341118859378e-07
0.3793103448275862,5.470779152498623e-07
0.3850574712643678,5.269705819665354e-07
0.3908045977011494,4.386234336555401e-07
0.39655172413793105,3.6709404990056343e-07
0.40229885057471265,3.3936812540423597e-07
0.40804597701149425,2.638942491937885e-07
0.41379310344827586,2.538416901136716e-07
0.41954022988505746,2.0437762580819804e-07
0.42528735632183906,1.8171132683604706e-07
0.43103448275862066,1.438071704633494e-07
0.4367816091954023,1.216925314419163e-07
0.4425287356321839,9.076396463943014e-08
0.4482758620689655,6.980030256652995e-08
0.4540229885057471,6.825940376761834e-08
0.45977011494252873,3.9035659152515065e-08
0.46551724137931033,4.129911813009281e-08
0.47126436781609193,2.1895114139181944e-08
0.47701149425287354,1.2244058424882346e-08
0.48275862068965514,1.1974407648929586e-08
0.4885057471264368,9.40549887422406e-10
0.4942528735632184,2.1290001423836543e-09
0.5,5.7504423219887156e-11
