f,Pxx
0.0,5846287279.7855625
0.007352941176470588,97295906790.04591
0.014705882352941176,58988969454.985275
0.022058823529411763,18755407559.25333
0.029411764705882353,5154160065.121158
0.03676470588235294,1290497607.9049428
0.044117647058823525,300881327.9535616
0.051470588235294115,66145374.60790177
0.058823529411764705,14140598.989196256
0.0661764705882353,3141917.280625296
0.07352941176470588,677218.2961367095
0.08088235294117647,104461.86510313986
0.08823529411764705,10600.357830997465
0.09558823529411764,7901.503454556511
0.10294117647058823,6130.4687881986765
0.11029411764705882,2642.377465012994
0.11764705882352941,1424.5016446745585
0.125,1394.9763082240474
0.1323529411764706,1324.0130626738405
0.13970588235294118,1103.8667583939034
0.14705882352941177,894.4267037675356
0.15441176470588236,737.0077470069507
0.16176470588235295,610.3341796992629
0.16911764705882354,501.632469787619
0.1764705882352941,409.99055326305466
0.1838235294117647,333.6234374825499
0.19117647058823528,270.66651715252726
0.19852941176470587,219.0059067568617
0.20588235294117646,176.6994643045938
0.21323529411764705,142.01755932154305
0.22058823529411764,113.90192317139173
0.22794117647058823,91.21233783248698
0.23529411764705882,72.81802245726169
0.2426470588235294,58.17476644070063
0.25,46.300596511718176
0.25735294117647056,36.81501482182036
0.2647058823529412,29.317450453921392
0.27205882352941174,23.22436308637334
0.27941176470588236,18.407239518555954
0.2867647058823529,14.578354075595485
0.29411764705882354,11.5041475666718
0.3014705882352941,9.070489498140265
0.3088235294117647,7.132944115299428
0.3161764705882353,5.612700990249033
0.3235294117647059,4.403826066189422
0.33088235294117646,3.4476074509554175
0.3382352941176471,2.7107253038373496
0.34558823529411764,2.1344555714836404
0.3529411764705882,1.6653938545313145
0.3602941176470588,1.302724808461733
0.3676470588235294,1.0206147460551709
0.375,0.7943867412589172
0.38235294117647056,0.6179008573083431
0.3897058823529412,0.4816378795998373
0.39705882352941174,0.37255224415060934
0.40441176470588236,0.2884441524833764
0.4117647058823529,0.22548338950396563
0.41911764705882354,0.1709870846998869
0.4264705882352941,0.13353203922737117
0.4338235294117647,0.10295668620216453
0.4411764705882353,0.07769012559540796
0.4485294117647059,0.061352899683848966
0.45588235294117646,0.04614414374775956
0.4632352941176471,0.03562340397898244
0.47058823529411764,0.028344906593278336
0.4779411764705882,0.02260003621704343
0.4852941176470588,0.018605408403580173
0.4926470588235294,0.016068433502460455
0.5,0.007704343639189755
