mu,inc,y
659.2188411634869,0.0,527.0
570.8112597889344,1526.0056684929878,825.0
476.31989648094066,1573.3785410728306,737.0
418.19688771452854,1624.7203009016812,865.0
393.58063631436875,1679.9649098645896,737.0
389.4512952526096,1739.109864069149,688.0
395.8314047089717,1802.177086725831,579.0
407.19960631144284,1869.194265898317,596.0
420.99064239241676,1940.1849932074547,743.0
436.16709083315936,2015.162457557395,715.0
452.3701686613118,2094.124511724338,922.0
469.5050157379963,2177.049239469692,818.0
487.56312855140055,2263.8906725160778,640.0
506.5548659140681,2354.574529785663,571.0
526.4871915864037,2448.9939547572285,664.0
547.4359709600262,2547.005300184712,1054.0
569.2240257591767,2648.4240072164685,916.0
591.9185035954224,2753.0205982346088,826.0
615.4854745950271,2860.5175338890404,791.0
639.8814494480097,2970.5858306214213,600.0
665.052452337921,3082.8426519222558,491.0
690.9331831311453,3196.850568668917,1075.0
717.4463143712569,3312.116251444444,969.0
744.5019444244438,3428.092364059761,1033.0
771.9972582528358,3544.1784773804247,820.0
799.8164333895838,3659.728628175333,899.0
827.8308852295247,3774.0522275920957,942.0
855.8997951479498,3886.425095712766,860.0
883.8710146646218,3996.0976404938847,986.0
911.5823776162161,4102.306038318202,1264.0
938.8634126797692,4204.283694200218,1151.0
965.5374392095322,4301.276713786647,1305.0
991.424067635282,4392.557451399043,1331.0
1016.3420375683705,4477.438297666609,1244.0
1040.1122947462327,4555.286983741447,1108.0
1062.5612482717436,4625.540084274486,1220.0
1083.5241175019128,4687.715504733846,1942.0
1102.8482544064532,4741.4230542276055,1612.0
1120.3963213378615,4786.373216237873,2272.0
1136.0492018307862,4822.38137024641,1903.0
1149.7085037482789,4849.372469568625,1658.0
1161.2985961756483,4867.380378084257,1413.0
1170.76808328784,4876.5433494430035,1418.0
1178.0906455616412,4877.1041559018195,1542.0
1183.2653134406205,4869.394766438752,1555.0
1186.3160056350782,4853.828653648496,1682.0
1187.2904033696161,4830.8916919808835,1432.0
1186.2583306315119,4801.127621483058,1230.0
1183.3096698940146,4765.125175936148,1056.0
1178.5518786987898,4723.504967454821,1154.0
1172.1072193852217,4676.906742371619,1273.0
1164.1098187891948,4625.977348862216,1135.0
1154.7026672700367,4571.359771396965,1057.0
1144.0346575587623,4513.683518469334,1234.0
1132.2577509613468,4453.555953161791,840.0
1119.5243389304424,4391.556084239855,904.0
1105.9848677329458,4328.228448271751,1037.0
1091.7857634404643,4264.08122443594,1104.0
1077.067692364356,4199.578596524894,1140.0
1061.9640851169536,4135.145546793938,1100.0
1046.6000439276077,4071.1631916258484,1113.0
1031.0915527507157,4007.9705148264766,895.0
1015.5449542185806,3945.865176057443,836.0
1000.0566780667812,3885.105574376881,855.0
984.713201391438,3825.9131294284016,885.0
969.5912027972656,3768.4737035054713,927.0
954.7578463720417,3712.9402675256133,1015.0
940.2711826257603,3659.4380646310747,1022.0
926.1806814784595,3608.0633129458874,718.0
912.5277845350236,3558.88881085068,683.0
899.3465022997607,3511.9655003454536,729.0
886.6640448298122,3467.3256552815437,818.0
874.5014556516661,3424.9827953148633,867.0
862.8741977319522,3384.937172388658,892.0
851.7927575602431,3347.176305759698,886.0
841.2632330596059,3311.6759775783867,626.0
831.2878567848484,3278.40265561454,539.0
821.8654756751431,3247.3147899471223,562.0
812.9919968983805,3218.3640917558223,618.0
804.6607965039135,3191.4966525752097,786.0
796.8630887679968,3166.6539394557476,618.0
789.588256698547,3143.773656886071,591.0
782.8241454783288,3122.790494929999,431.0
776.5573214847211,3103.6367732174695,376.0
770.7732992686658,3086.2429924048483,380.0
765.4567394291647,3070.5383043643087,459.0
760.59162007151,3056.450910925865,452.0
756.1613846675696,3043.908400736749,428.0
752.149068729346,3032.8380330465734,376.0
748.5374079936013,3023.1669763065875,317.0
745.3089303956427,3014.8225086070597,237.0
742.4460339448923,3007.7321865651757,267.0
739.9310525447265,3001.8239883948117,302.0
737.7463115657282,2997.026435982436,298.0
735.8741748120112,2993.268700705841,269.0
734.2970844006919,2990.480704182759,233.0
732.9975949339831,2988.593187469989,199.0
731.9584026468219,2987.537778057158,165.0
731.1623705726684,2987.24710538052,161.0
730.5925516720074,2987.654842607677,204.0
730.2322099872557,2988.695782534778,253.0
730.0648401347618,2990.305907310918,205.0
730.0741857572999,2992.4224627688527,164.0
730.2442575022302,2994.984032580629,142.0
730.5593508970206,2997.9306149855256,122.0
731.0040640361386,3001.20365171507,113.0
731.5633153504431,3004.7462964504957,167.0
732.2223646444177,3008.503257876262,169.0
732.9668318287755,3012.4209672808647,179.0
733.782714630955,3016.4477212913334,135.0
734.6564084539239,3020.533720239997,93.0
735.5747271785762,3024.6311693619937,97.0
736.5249240160156,3028.6943339724094,102.0
737.494711320989,3032.6795788146555,110.0
738.4722792266801,3036.5455603618175,86.0
739.4463157324222,3040.253196740523,81.0
740.4060231932145,3043.7653414420784,101.0
741.3411321308465,3047.0484938640147,75.0
742.2419393786305,3050.0706813931465,55.0
743.0993216039026,3052.802590670064,95.0
743.9047324352413,3055.2164125274867,109.0
744.6501895559983,3057.28826074861,78.0
745.3283037823946,3058.996739192866,73.0
745.9323089873685,3060.322387345135,53.0
746.4560598834129,3061.248438077979,52.0
746.8940262554992,3061.7608083505183,37.0
747.241294501092,3061.847709130496,95.0
747.4935639823032,3061.499746317975,80.0
747.6471392757805,3060.709948982112,99.0
747.6989227180501,3059.473617978394,62.0
747.6464049307182,3057.7882714616135,65.0
747.4876522105196,3055.6535268630832,64.0
747.2212901394852,3053.0709820119664,60.0
746.8464842832814,3050.0442276252434,52.0
746.3629207867772,3046.5786390556023,88.0
745.7707847447995,3042.6812829859555,85.0
745.0707358300602,3038.360800786875,98.0
744.2638822167825,3033.6272858558223,81.0
743.3517531953315,3028.4921526769176,73.0
