f,Pxx
0.0,754865.7179095686
0.007194244604316547,2699057.575178019
0.014388489208633094,1494290.9998617896
0.02158273381294964,182872.3420789413
0.02877697841726619,10912.369586681743
0.03597122302158273,133.02220914853982
0.04316546762589928,34.45717703971326
0.05035971223021583,16.083965972726226
0.05755395683453238,4.395497972911909
0.06474820143884892,2.221352621315802
0.07194244604316546,1.2933658246730149
0.07913669064748202,0.7696180083218562
0.08633093525179857,0.48402196514343626
0.09352517985611511,0.3176962617815917
0.10071942446043167,0.214998016885082
0.10791366906474821,0.14906428316418494
0.11510791366906475,0.10553386868022652
0.1223021582733813,0.07599900679569943
0.12949640287769784,0.05535007643940159
0.1366906474820144,0.04057305462220366
0.14388489208633093,0.02980437281805092
0.1510791366906475,0.021867016583435192
0.15827338129496404,0.015974443036364496
0.16546762589928057,0.011668139904573566
0.17266187050359713,0.008551649785853944
0.1798561151079137,0.006330249150166365
0.18705035971223022,0.004765380230998971
0.19424460431654678,0.003662129002511785
0.20143884892086333,0.002856110226509453
0.20863309352517986,0.002240914947877187
0.21582733812949642,0.0017478023984171711
0.22302158273381295,0.001342211743646883
0.2302158273381295,0.001006691115040714
0.23741007194244607,0.0007410321619422691
0.2446043165467626,0.0005418804069275594
0.2517985611510791,0.00040267336756204524
0.2589928057553957,0.00031277357822572584
0.26618705035971224,0.0002571923785907419
0.2733812949640288,0.00022048437938968114
0.28057553956834536,0.00019093927229112636
0.28776978417266186,0.000161190892957903
0.2949640287769784,0.00012957848871117473
0.302158273381295,9.737184710408241e-05
0.30935251798561153,6.882182057276937e-05
0.3165467625899281,4.683486076237845e-05
0.32374100719424465,3.309478608791256e-05
0.33093525179856115,2.690959552101319e-05
0.3381294964028777,2.5915485231667772e-05
0.34532374100719426,2.69083237099764e-05
0.3525179856115108,2.72050504497242e-05
0.3597122302158274,2.522704789039831e-05
0.3669064748201439,2.0849914892687674e-05
0.37410071942446044,1.5013868255064027e-05
0.381294964028777,9.311718609283044e-06
0.38848920863309355,5.105429218894914e-06
0.3956834532374101,3.119552898309323e-06
0.40287769784172667,3.281627468951038e-06
0.41007194244604317,4.8063885934426466e-06
0.4172661870503597,6.621042123003602e-06
0.4244604316546763,7.726732625266013e-06
0.43165467625899284,7.605880570338839e-06
0.4388489208633094,6.264041629902385e-06
0.4460431654676259,4.194005255301101e-06
0.45323741007194246,2.139472879436216e-06
0.460431654676259,7.768944004980715e-07
0.4676258992805756,4.887479005633429e-07
0.47482014388489213,1.250559413220393e-06
0.48201438848920863,2.6575282706250906e-06
0.4892086330935252,4.112078464155012e-06
0.49640287769784175,5.012038954575359e-06
