mu,inc,y
274.8334392026005,0.0,186.0
307.0979201942895,4252.848132892512,168.0
429.03051521775495,4226.336606623605,218.0
542.0379037176338,4201.971719013061,203.0
622.9491268113918,4179.733488308266,220.0
674.2730522021404,4159.603294846602,193.0
704.3034277023754,4141.563917321153,151.0
720.636586808628,4125.599557246547,208.0
728.7460903952311,4111.695859190542,249.0
732.1780403469222,4099.839927650057,245.0
733.0948423180275,4090.020340099465,346.0
732.7643086829385,4082.227156577632,331.0
731.9094100572796,4076.4519258681685,286.0
730.9339116937982,4072.6876883660443,253.0
730.0596172888175,4070.9289756426588,325.0
729.4500752599189,4071.171806712635,325.0
729.0026886201554,4073.413681137841,362.0
728.9141006333219,4077.6535686687566,496.0
729.1837654143301,4083.8918957598507,450.0
729.811399621799,4092.1305285496637,502.0
730.796980234132,4102.372752432246,510.0
732.1407417141334,4114.623247968964,536.0
733.8431725470646,4128.888063076884,661.0
735.9050111350325,4145.17458137311,738.0
738.3272410192654,4163.491486189887,790.0
741.1110854050389,4183.848720550537,876.0
744.2580009565683,4206.257442363072,922.0
747.7696708231526,4230.729974876158,870.0
751.6479968549153,4257.279751951341,975.0
755.8950909566178,4285.921257723123,1070.0
760.5132655350483,4316.669960810337,1115.0
765.505023018713,4349.542243347969,1306.0
770.8730443277942,4384.555320477579,1040.0
776.6201762331731,4421.727155350614,922.0
782.7494175870968,4461.076366677415,807.0
789.2639043409807,4502.622127754614,1096.0
796.1668932630463,4546.384057449643,997.0
803.4617442804441,4592.382102463394,1102.0
811.1519013678667,4640.63641041005,1062.0
819.2408719012633,4691.167193195317,965.0
827.7322043785824,4743.9945796919055,982.0
836.6294643277212,4799.1384545834735,696.0
845.9362086778306,4856.6183015964925,1026.0
855.6559583159019,4916.453016293235,1180.0
865.7921684207229,4978.660709984135,1174.0
876.3481967444545,5043.25850905478,1251.0
887.327269882138,5110.2623379617,896.0
898.7324473785607,5179.686688440386,796.0
910.5665835827715,5251.5443758904,882.0
922.8322871967483,5325.84628217807,1063.0
935.5318786990323,5402.601093261968,973.0
948.6673467760676,5481.8150608795695,921.0
962.2402965689581,5563.491459579207,1028.0
976.2518997740023,5647.630617198534,896.0
990.7028462670677,5734.229464052245,895.0
1005.5932885933586,5823.281104342081,718.0
1020.922783538955,5914.77454614453,1072.0
1036.6902328359508,6008.69433136005,930.0
1052.8938218216947,6105.0201620557345,1016.0
1069.5309560529122,6203.726521736942,975.0
1086.598196091764,6304.782288845861,1067.0
1104.0911906874405,6408.150344613008,914.0
1122.004608631682,6513.787177938502,829.0
1140.3320697016177,6621.642492608866,1067.0
1159.0660743474934,6731.658787657274,1142.0
1178.197933396913,6843.770994927036,1337.0
1197.7176983052755,6957.906085495837,1262.0
1217.6140916497034,7073.982685829746,1273.0
1237.8744385305547,7191.91071802564,1217.0
1258.4845998008827,7311.59105943935,1301.0
1279.4289077047963,7432.915219430579,1266.0
1300.6901044854546,7555.765042661922,1261.0
1322.2492849658709,7680.012454173993,1396.0
1344.085843513888,7805.519219195936,1416.0
1366.1774262019262,7932.136760476278,1138.0
1388.4998893146337,8059.706020580139,1110.0
1411.0272649927203,8188.0573716301005,1033.0
1433.7317348385316,8317.010583152296,1264.0
1456.583612409823,8446.37485190644,1248.0
1479.5513355250766,8575.948898644187,1184.0
1502.6014692860651,8705.521136575611,1145.0
1525.6987206833473,8834.869915359188,1091.0
1548.8059655129462,8963.76384148188,1275.0
1571.884288983579,9091.962206859142,987.0
1594.893040072472,9219.215461449465,1278.0
1617.7899000886623,9345.265801709844,1430.0
1640.5309666056812,9469.847852688516,1374.0
1663.0708531106,9592.689432609826,1415.0
1685.3628044143197,9713.51240740018,1273.0
1707.3588279720307,9832.03363726777,1247.0
1729.0098411307613,9947.966009301366,1411.0
1750.2658340813966,10061.019552694168,1588.0
1771.0760480984309,10170.90263186628,1607.0
1791.3891684505963,10277.323211156763,1711.0
1811.153531155325,10379.990183655638,1594.0
1830.3173425418634,10478.614755694987,1703.0
1848.828910461623,10572.911880309228,1499.0
1866.6368856503664,10662.601722041145,1495.0
1883.6905106356203,10747.411112814676,1750.0
1899.9398758777063,10827.075097882422,1798.0
1915.3361810946437,10901.33841484529,1821.0
1929.8319983462243,10969.956958678784,2006.0
1943.3815349149345,11032.699232304003,1868.0
1955.9408938901424,11089.347745472332,1686.0
1967.4683299156914,11139.700352361891,1885.0
1977.9244975421154,11183.571514156647,1868.0
1987.2726896474767,11220.793472895632,2126.0
1995.47906343777,11251.21732362872,2194.0
2002.5128516190175,11274.713972897036,2029.0
2008.3465564512833,11291.174972705543,2166.0
2012.956124549886,11300.513220508816,1996.0
2016.3211004897596,11302.663517247187,2004.0
2018.424757493214,11297.582977136597,2208.0
2019.254203735703,11285.25128467544,2377.0
2018.8004630803175,11265.670796185266,2417.0
2017.05852935628,11238.866485100007,2323.0
2014.0273936088931,11204.885732101044,2060.0
2009.7100440725828,11163.797963086283,2240.0
2004.1134389472147,11115.694139756495,2149.0
1997.2484524244094,11060.686110885814,3105.0
1989.1297949534937,10998.90583974705,3009.0
1979.7759073610878,10930.504450015258,2556.0
1969.208831767847,10855.6512630824,2430.0
1957.4540612653564,10774.532668348169,2289.0
1944.540368624854,10687.350899119861,2343.0
1930.4996161729632,10594.32275307295,2514.0
1915.3665495789733,10495.678255450679,2637.0
1899.1785777059672,10391.659264245769,2653.0
1881.9755407672078,10282.518047177466,2799.0
1863.7994701149826,10168.515870828182,2526.0
1844.694340608986,10049.921506593702,1986.0
1824.7058179676371,9927.00980432448,2242.0
1803.8810046515953,9800.060282304417,1842.0
1782.2681862193954,9669.355730815092,2167.0
1759.9165799889442,9535.180861033034,2053.0
1736.8760880648883,9397.821004212135,1966.0
1713.1970566279736,9257.560868737288,2009.0
1688.9300431839474,9114.683362066746,1782.0
1664.125593282748,8969.468483433826,1376.0
1638.8340280214527,8822.192292047665,1377.0
1613.1052434462845,8673.125954383519,1578.0
1586.988522771936,8522.534873102559,1614.0
1560.5323621421521,8370.677899114555,1676.0
1533.7843104654946,8217.806627332,1500.0
1506.7908236781104,8064.164775785524,1390.0
1479.597133617133,7909.98764697602,1148.0
1452.2471315241291,7755.501669596182,1178.0
1424.7832660545075,7600.924018162768,1353.0
1397.2464555366423,7446.462307514856,1268.0
1369.6760141064776,7292.314358720556,1314.0
1342.1095912458932,7138.668032699963,1280.0
1314.5831241712415,6985.701127517503,1213.0
1287.1308022965889,6833.5813294001855,918.0
1259.7850433662732,6682.466232875595,890.0
1232.5764804262856,6532.503396349726,1180.0
1205.5339586398356,6383.830446191831,1108.0
1178.6845412832247,6236.575224998174,1007.0
1152.0535242188687,6090.855976071674,1235.0
1125.6644580326965,5946.78155925218,1080.0
1099.5391769890298,5804.4516935548745,821.0
1073.6978339339416,5663.957221243763,751.0
1048.1589406082546,5525.380401349394,931.0
1022.9394126598983,5388.795212571742,1154.0
998.0546185043115,5254.267668941291,973.0
973.5184314144536,5121.856147985673,1036.0
949.3432842819028,4991.611725746188,816.0
925.540226478949,4863.578516257694,717.0
902.1189822896247,4737.794013296254,668.0
879.088010423114,4614.289432241349,808.0
856.454564149592,4493.090049471939,791.0
834.224751556308,4374.215534934308,859.0
812.403596141813,4257.680303377798,756.0
790.9950966800867,4143.493814121233,753.0
770.0022859750646,4031.6608950390946,794.0
749.4272889266078,3922.1820589422714,620.0
729.2713795810331,3815.0538023677655,808.0
