,0
beta0,1.1412360101748709
gamma,0.11391859043629171
alpha,0.0
rho_obs,0.17887969405851142
delta,0.013367980883543535
k,7.514023283379382
log_theta,3.1816387722956256
I0,12677.896112013492
C0,28617.337450278224
P0,0.3470660696583513
F0,0.07657565242569976
R0,6421257.273555587
a1,0.0921975765499043
b1,-0.020774380846002086
a2,0.011338665691269668
b2,0.02739566409255043
delay_mean,2.8679029277357664
