f,Pxx
0.0,128997723.92310624
0.007352941176470588,307155737.2709142
0.014705882352941176,109465114.41426434
0.022058823529411763,2069313.0044524572
0.029411764705882353,38260.169573735235
0.03676470588235294,54.73154717797222
0.044117647058823525,58.23709727235419
0.051470588235294115,11.127382378057552
0.058823529411764705,5.001382428699118
0.0661764705882353,2.26215391858409
0.07352941176470588,1.1454735024894598
0.08088235294117647,0.6244989525474927
0.08823529411764705,0.36096180171139536
0.09558823529411764,0.21875392772320335
0.10294117647058823,0.13859098244365858
0.11029411764705882,0.09058910718312577
0.11764705882352941,0.061167253212580944
0.125,0.04241028494293131
0.1323529411764706,0.029754338432428796
0.13970588235294118,0.02116022525154899
0.14705882352941177,0.015082198798325857
0.15441176470588236,0.010751418144874661
0.16176470588235295,0.007670756739660051
0.16911764705882354,0.005514270212962838
0.1764705882352941,0.004049255485965947
0.1838235294117647,0.003022181071674646
0.19117647058823528,0.0023376856972853128
0.19852941176470587,0.001853803164297369
0.20588235294117646,0.001474818518137435
0.21323529411764705,0.001172280616911953
0.22058823529411764,0.0009119656523265125
0.22794117647058823,0.0006892653071104932
0.23529411764705882,0.0005096815331944865
0.2426470588235294,0.00037491180987205073
0.25,0.0002817246392700756
0.25735294117647056,0.00022395425560735728
0.2647058823529412,0.00019237388412528646
0.27205882352941174,0.00017143755181512368
0.27941176470588236,0.00015493077329478696
0.2867647058823529,0.00013517329235326696
0.29411764705882354,0.00011053157346315969
0.3014705882352941,8.475887221984675e-05
0.3088235294117647,6.07936515175191e-05
0.3161764705882353,4.23390547507191e-05
0.3235294117647059,3.1091376651909604e-05
0.33088235294117646,2.7007883563638593e-05
0.3382352941176471,2.7390475648597075e-05
0.34558823529411764,2.944735726482457e-05
0.3529411764705882,3.039020230957429e-05
0.3602941176470588,2.8481373159226637e-05
0.3676470588235294,2.369218378907632e-05
0.375,1.7416455377527316e-05
0.38235294117647056,1.1189051308503484e-05
0.3897058823529412,6.743470930947189e-06
0.39705882352941174,4.987218367864651e-06
0.40441176470588236,5.639628291437265e-06
0.4117647058823529,7.837515867595435e-06
0.41911764705882354,1.0135695020479092e-05
0.4264705882352941,1.130924299842129e-05
0.4338235294117647,1.076604774590655e-05
0.4411764705882353,8.627957391236929e-06
0.4485294117647059,5.734032696795643e-06
0.45588235294117646,3.0837835564407367e-06
0.4632352941176471,1.6639960549117274e-06
0.47058823529411764,1.8388156819290498e-06
0.4779411764705882,3.393566714237721e-06
0.4852941176470588,5.5885696473185215e-06
0.4926470588235294,7.431776725346604e-06
0.5,4.0745662090546765e-06
