mu,inc,y
132.3301777314245,0.0,186.0
117.77098829434487,600.2966750152409,168.0
109.42188152287915,627.9938466474414,218.0
113.92200759598909,657.9070898294449,203.0
125.43014810457333,690.1602454166859,220.0
138.57731887230105,724.8856363575906,193.0
150.99764911097003,762.2237000614405,151.0
162.2718552495148,802.3229248803109,208.0
172.75068228500862,845.339497314766,249.0
182.92652984374928,891.4368854872882,245.0
193.20661238577452,940.785266591236,346.0
203.875021598025,993.5607808381319,331.0
215.1178638865661,1049.944573007524,286.0
227.05753617987676,1110.1215721331537,253.0
239.77938261272368,1174.2789902240038,325.0
253.36555818999315,1242.6044955793768,325.0
267.82836724057483,1315.2839691806585,362.0
283.24847978400436,1392.4988597948104,496.0
299.67081675978653,1474.423047741875,450.0
317.13987387064407,1561.2191771045327,502.0
335.6990875499195,1653.034423539415,510.0
355.3900878281683,1749.9956557694823,536.0
376.25182748618147,1852.2039709426463,661.0
398.31957802885717,1959.7285921443254,738.0
421.6237847351192,2072.6001352630556,790.0
446.1887760869347,2190.8033701963723,876.0
472.03132892832355,2314.269543915987,922.0
499.1590953155369,2442.86809855327,870.0
527.5688985824873,2576.39847070165,975.0
557.2449215331,2714.5819793920964,1070.0
588.1568219550595,2857.0540004651994,1115.0
620.2578174119785,3003.3568091131747,1306.0
653.4827949425581,3152.934151204303,1040.0
687.7465248362154,3305.126780377701,922.0
722.9420570484596,3459.1707294248044,807.0
758.9394005933004,3614.1982131935656,1096.0
795.5845976090382,3769.2415923699737,997.0
832.699304973897,3923.241328191012,1102.0
870.0810034403452,4075.0577930565923,1062.0
907.5039445412784,4223.48721289821,965.0
944.720926877093,4367.28181252256,982.0
981.4659695935892,4505.173666719347,696.0
1017.4579130759383,4635.901798192412,1026.0
1052.404930964703,4758.241595724598,1180.0
1086.009883796759,4871.035462982953,1174.0
1117.9763865451318,4973.223381621763,1251.0
1148.015404623282,5063.8719631284475,896.0
1175.8521406836855,5142.200542552397,796.0
1201.2329333407067,5207.60296241194,882.0
1223.9318637371255,5259.66389628686,1063.0
1243.756760746154,5298.168860714883,973.0
1260.5543126021405,5323.107435828075,921.0
1274.2140318916513,5334.669623943046,1028.0
1284.6708808493809,5333.235852878541,896.0
1291.9064362993463,5319.3603376653045,895.0
1295.9485463464623,5293.75115657784,718.0
1296.8695445068581,5257.245306059718,1072.0
1294.783138274519,5210.782147955149,930.0
1289.84015990956,5155.375648584217,1016.0
1282.2234228628738,5092.087400881574,975.0
1272.1419631562046,5022.000234603882,1067.0
1259.8249364304036,4946.194374974817,914.0
1245.5154398316513,4865.726818120107,829.0
1229.4645149601777,4781.613530030474,1067.0
1211.925538690059,4694.815261505544,1142.0
1193.149162749494,4606.226757841185,1337.0
1173.3789164863897,4516.669239364564,1262.0
1152.8475403609416,4426.885872295126,1273.0
1131.7740736372843,4337.539712822065,1217.0
1110.3616810350472,4249.214171895757,1301.0
1088.7961798580068,4162.415099479258,1266.0
1067.2452021280462,4077.5741331968457,1261.0
1045.8579067814117,3995.053210284561,1396.0
1024.7651551496394,3915.1498173307627,1416.0
1004.080064615005,3838.1026030462235,1138.0
983.8988561582561,3764.0971671734005,1110.0
964.3019160916685,3693.2717776708305,1033.0
945.3550002745375,3625.7230280507356,1264.0
927.1105209857789,3561.511073667556,1248.0
909.6088645823072,3500.664664817974,1184.0
892.879703078902,3443.186092665419,1145.0
876.94327153701,3389.0545109659433,1091.0
861.8115692420017,3338.2302674539387,1275.0
847.489482185066,3290.6582118943334,987.0
833.975817293927,3246.269592192024,1278.0
821.2642331441938,3204.9871396217495,1430.0
809.344109867055,3166.724404759705,1374.0
798.2013001334643,3131.389108724892,1415.0
787.8187821444133,3098.8843914624304,1273.0
778.1772322364235,3069.110176820308,1247.0
769.2555210027882,3041.9642513394356,1411.0
761.0311377879663,3017.343169922009,1588.0
753.4805499776568,2995.1429818347096,1607.0
746.5795040181664,2975.2598119452596,1711.0
740.3032750694528,2957.590330146253,1594.0
734.6268718380185,2942.032066117972,1703.0
729.5252018650801,2928.483693175018,1499.0
724.9732032382419,2916.845211967826,1495.0
720.9459480875789,2907.01809553802,1750.0
717.418722570158,2898.9053596574813,1798.0
714.3670867254211,2892.4116040207446,1821.0
711.7669176568311,2887.443033521995,2006.0
709.5944391737052,2883.9074548594654,1868.0
707.8262408507327,2881.7142604310066,1686.0
706.4392885703073,2880.7743546813726,1885.0
705.4109287654852,2881.000320052728,1868.0
704.7188912290278,2882.3061344195157,2126.0
704.3412860748955,2884.607251226902,2194.0
704.2565978101397,2887.8206304181367,2029.0
704.4436807246371,2891.864696281031,2166.0
704.8817554039434,2896.659341463819,1996.0
705.5504060973753,2902.1259420011193,2004.0
706.4295794905061,2908.1873882189393,2208.0
707.4995855703423,2914.7681239377707,2377.0
708.7411009933487,2921.7941995598376,2417.0
710.1351751860736,2929.193336768076,2323.0
711.6632392953398,2936.8950046896935,2060.0
713.3071180130577,2944.830506321043,2240.0
715.0490442178703,2952.933074230328,2149.0
716.8716763053142,2961.137973980978,3105.0
718.7581180021315,2969.382613889873,3009.0
720.6919404262813,2977.606659201905,2556.0
722.6572060677277,2985.7521490193903,2430.0
724.6384943409907,2993.7636140007526,2289.0
726.6209283207097,3001.5881928335875,2343.0
728.5902022350052,3009.1757455840707,2514.0
730.5326092717434,3016.4789618849754,2637.0
732.4350692374807,3023.4534620884806,2653.0
734.2851557588814,3030.05791371502,2799.0
736.0711228217664,3036.2540710885078,2526.0
737.781928599986,3042.0067800749093,1986.0
739.4072559179144,3047.2842322010547,2242.0
740.9375336140824,3052.0578565802425,1842.0
742.3639550500417,3056.3023745417595,2167.0
743.6784922848171,3059.9958128537983,2053.0
744.8739065116586,3063.119496506639,1966.0
745.9437549409454,3065.658023400232,2009.0
746.8823939662798,3067.5992217408493,1782.0
747.6849777504976,3068.933989096433,1376.0
748.3474524179746,3069.656610675156,1377.0
748.8665521440527,3069.764144135639,1578.0
749.2397849668673,3069.256504550576,1614.0
749.4654117499375,3068.1364832958207,1676.0
749.5424256734032,3066.409492288716,1500.0
749.4705291255913,3064.0834361435845,1390.0
749.250106326543,3061.168560021557,1148.0
748.8821923185408,3057.67728722468,1178.0
748.3684390358568,3053.6240490162745,1353.0
747.7110789069992,3049.0251097241417,1268.0
746.9128863662148,3043.8983884248883,1314.0
745.9771376818431,3038.263284912333,1280.0
744.9075695789031,3032.140494274907,1213.0
743.7083365489185,3025.5517791090533,918.0
742.3839668080071,3018.5199050139636,890.0
740.939319703532,3011.0683813123032,1180.0
739.3795429869159,3003.2212974261492,1108.0
737.7100299068126,2995.0032350579277,1007.0
735.936378020611,2986.439003690146,1235.0
734.0643477413058,2977.5535467835143,1080.0
732.0998220136746,2968.371831207536,821.0
730.0487687300284,2958.9186850655824,751.0
727.9172050170282,2949.218686158769,931.0
725.7111632215735,2939.2960520293564,1154.0
723.4366588865194,2929.1745399078354,973.0
721.0996609099043,2918.877356489189,1036.0
718.7060639908736,2908.427077478729,816.0
716.2616634136042,2897.8455767175183,717.0
713.7721321878388,2887.153964699246,668.0
711.2430005339419,2876.372536160983,808.0
708.6796376927166,2865.520726390183,791.0
706.0872360086603,2854.617075833492,859.0
703.4707972212552,2843.679202552885,756.0
700.8351208919219,2832.7237820737064,753.0
698.1847948685244,2821.766534112394,794.0
695.5241876881793,2810.8222156753764,620.0
692.857442810622,2799.9046200122684,808.0
690.1884745643003,2789.0265809167176,842.0
687.520965686059,2778.1999818803743,774.0
684.8583663327221,2767.435769552365,878.0
682.2038944415935,2756.7439711093903,666.0
679.5605373184246,2746.1337149702013,573.0
