mu,inc,y
1e-12,0.0,186.0
12.136997718478526,15.649303171783686,168.0
11.567012151911063,14.914370436221361,218.0
10.35679471091709,13.35393019579351,203.0
9.040391623703872,11.656575422734022,220.0
7.809708607827257,10.069747108966112,193.0
6.717307416812052,8.661217765882611,151.0
5.767076242765727,7.436000782996416,208.0
4.947372308318715,6.379084099084139,249.0
4.2427454590250155,5.470546465367079,245.0
3.637945897228824,4.690724970772862,346.0
3.1191634128066292,4.021812891587615,331.0
2.674287115739997,3.4481945876032114,286.0
2.292833857831022,2.956353209912777,253.0
1.9657789289465974,2.534652402624488,325.0
1.6853712339684292,2.1730979941785336,325.0
1.4449601131863834,1.8631147015839815,362.0
1.238841643068168,1.5973479524254799,496.0
1.062124696212371,1.369491184130311,450.0
0.9106156452567828,1.174137182533741,502.0
0.780718661199962,1.0066495276987553,510.0
0.6693510355206418,0.8630534112453461,536.0
0.5738696603562284,0.7399408407509327,661.0
0.49200843416044204,0.6343899313360453,738.0
0.4218244793962304,0.5438955593854189,790.0
0.3616520974845726,0.4663099925965071,876.0
0.31006316231741504,0.39979182183742523,922.0
0.26583326904085897,0.3427623137831688,870.0
0.22791268034148535,0.29386794939637184,975.0
0.19540137971895602,0.25194825790822506,1070.0
0.16752774780524823,0.21600832231342793,1115.0
0.14363023766507416,0.18519515171647072,1306.0
0.12314165614738751,0.15877741388976574,1040.0
0.10557572914308186,0.13612811267375946,922.0
0.0905155505958028,0.11670969426631927,807.0
0.07760367835213916,0.10006127692759037,1096.0
0.06653365871720532,0.08578772284090519,997.0
0.05704275869243459,0.07355026714503765,1102.0
0.048905716653514994,0.06305846013128757,1062.0
0.041929407457559,0.05406328849494457,965.0
0.03594824862799391,0.04635125212371349,982.0
0.030820312946869936,0.039739351719617844,696.0
0.02642385131241716,0.03407060541212559,1026.0
0.022654533560787827,0.029210491105914116,1180.0
0.019422905977190603,0.0250436682254076,1174.0
0.016652267739849316,0.021471239626407623,1251.0
0.014276852173706393,0.018408406525850296,896.0
0.012240283921952056,0.01578247919678688,796.0
0.01049423258260225,0.013531140983104706,882.0
0.008997248364165805,0.011600947007536888,1063.0
0.00771380720772384,0.009946092963218689,973.0
0.00661344836314975,0.008527303114533424,921.0
0.005670052091135971,0.007310898974537849,1028.0
0.004861228599108649,0.0062680114060640335,896.0
0.004167782096131506,0.005373889580368996,895.0
0.0035732571897786536,0.004607316106557846,718.0
0.003063537288461494,0.0039500892162323,1072.0
0.0026265311241083335,0.0033866185694932938,930.0
0.0022518607194399556,0.0029035229235887527,1016.0
0.0019306360310019756,0.0024893395602703094,975.0
0.0016552339259850355,0.002134239301085472,1067.0
0.0014191204969233927,0.001829797402024269,914.0
0.0012166849331610784,0.0015687793493270874,829.0
0.0010431268423680767,0.0013449955731630325,1067.0
0.0008943262369051438,0.0011531338095664978,1142.0
0.0007667539688751297,0.000988643616437912,1337.0
0.0006573778313864592,0.0008476153016090393,1262.0
0.0005636033301193283,0.000726703554391861,1273.0
0.000483205787316221,0.0006230399012565613,1217.0
0.00041427978092378455,0.0005341675132513046,1301.0
0.00035517847156307867,0.0004579629749059677,1266.0
0.0003045164917214685,0.00039264000952243805,1261.0
0.0002610774916120525,0.00033663026988506317,1396.0
0.00022383580811285918,0.0002886112779378891,1416.0
0.00019190445931277503,0.000247439369559288,1138.0
0.00016453081072370543,0.00021214410662651062,1110.0
0.00014106046038191356,0.00018188171088695526,1033.0
0.00012094012803991338,0.0001559387892484665,1264.0
0.00010368442945970142,0.0001336894929409027,1248.0
8.889754535195343e-05,0.00011462345719337463,1184.0
7.62139929422204e-05,9.826943278312683e-05,1145.0
6.534196384932168e-05,8.425116539001465e-05,1091.0
5.6022875398844715e-05,7.223524153232574e-05,1275.0
4.8029926027198604e-05,6.192922592163086e-05,987.0
4.117965204918562e-05,5.309656262397766e-05,1278.0
3.530448033501885e-05,4.552118480205536e-05,1430.0
3.026572967384017e-05,3.902427852153778e-05,1374.0
2.595072158182735e-05,3.346055746078491e-05,1415.0
2.2249666767051036e-05,2.86884605884552e-05,1273.0
1.90758894727249e-05,2.4596229195594788e-05,1247.0
1.6352826113687686e-05,2.1085143089294434e-05,1411.0
1.4021248256135396e-05,1.807883381843567e-05,1588.0
1.20204828703176e-05,1.5499070286750793e-05,1607.0
1.0305747481894696e-05,1.3288110494613647e-05,1711.0
8.835148808419955e-06,1.1391937732696533e-05,1594.0
7.578350335018163e-06,9.7714364528656e-06,1703.0
6.494903375189032e-06,8.374452590942383e-06,1499.0
5.5689173735217346e-06,7.180497050285339e-06,1495.0
4.772945007033933e-06,6.154179573059082e-06,1750.0
