mu,inc,y
249.57252274789573,0.0,527.0
210.4812953791907,1354.8687428105623,825.0
208.26210453776446,1434.2520346306264,737.0
231.37515578950462,1518.1355272941291,865.0
262.3528090908334,1606.7558612097055,737.0
292.8209898233573,1700.3598714265972,688.0
320.5749857881533,1799.204723984003,579.0
345.9828110278899,1903.5580254551023,596.0
370.0676383506065,2013.6978850308806,743.0
393.7737766751586,2129.9129214808345,715.0
417.7899182451901,2252.5022059399635,922.0
442.57304408470543,2381.7751309648156,818.0
468.41786945041287,2518.051196312532,640.0
495.5186824637229,2661.659698890522,571.0
524.0123120693669,2812.939314590767,664.0
554.0313096713916,2972.2375879473984,1054.0
585.5891907676258,3139.910174820572,916.0
618.8281744012097,3316.3200465366244,826.0
653.8238730552387,3501.8366499301046,791.0
690.6536082670466,3696.8345252498984,600.0
729.3962215971266,3901.6920654382557,491.0
770.1318490121997,4116.789828816429,1075.0
812.9416532882625,4342.508727451786,969.0
857.9075131889471,4579.228034257889,1033.0
905.1116670043218,4827.322967913002,820.0
954.636302790474,5087.1619841288775,899.0
1006.5630911728164,5359.103899141774,942.0
1060.9726637588815,5643.4948964715,860.0
1117.9440192436753,5940.663495101035,986.0
1177.5538448798657,6250.9182934165,1264.0
1239.875799388891,6574.543147260323,1151.0
1304.979720575259,6911.791846476495,1305.0
1372.9307401901897,7262.883480452001,1331.0
1443.7883243285246,7627.996932163835,1244.0
1517.6052382262942,8007.265046272427,1108.0
1594.4264334328268,8400.768519688398,1220.0
1674.287859247063,8808.529476536438,1942.0
1757.2152017179098,9230.504791570827,1612.0
1843.2225554160498,9666.579208634794,2272.0
1932.311035200788,10116.558318328112,1903.0
2024.4673374156605,10580.1614725478,1658.0
2119.6622623950066,11057.014726603404,1413.0
2217.8492128075236,11546.643914390355,1418.0
2318.9626852277597,12048.467976333573,1542.0
2422.9167742656564,12561.792609214783,1555.0
2529.603699905206,13085.803624538705,1682.0
2638.892398877832,13619.564039293677,1432.0
2750.6272815272096,14162.01103500463,1230.0
2864.6270892413477,14711.946522990242,1056.0
2980.6837956465806,15268.040689868852,1154.0
3098.5618152544134,15828.833153994754,1273.0
3217.997374350787,16392.71994864382,1135.0
3338.6980095847225,16957.9761242494,1057.0
3460.3427289474917,17522.75263077207,1234.0
3582.5824380293757,18085.077813394368,840.0
3705.0405615583104,18642.870962384157,904.0
3827.314104756374,19193.952148525044,1037.0
3948.9751762349147,19736.056160619482,1104.0
4069.573014997062,20266.84977840446,1140.0
4188.636465073054,20783.94317456428,1100.0
4305.676805830499,21284.914302231744,1113.0
4420.191098409722,21767.32879835833,895.0
4531.665971758781,22228.76172126457,836.0
4639.581819483366,22666.824539180845,855.0
4743.417400194973,23079.187219623476,885.0
4842.654688102854,23463.603400156833,927.0
4936.783936473159,23817.936590358615,1015.0
5025.308935605829,24140.185865102336,1022.0
5107.752348696139,24428.50664864853,718.0
5183.660945606905,24681.23296206817,683.0
5252.6107547156025,24896.9034617953,729.0
5314.212118112304,25074.27535698563,818.0
5368.1143826353555,25212.34074595291,867.0
5414.010136491521,25310.33771346789,892.0
5451.638942889166,25367.762580771,886.0
5480.790548296132,25384.37302316446,626.0
5501.307421042263,25360.191008463502,539.0
5513.08659329292,25295.501043956727,562.0
5516.080771012525,25190.844979532063,618.0
5510.2986904728305,25047.01336289849,786.0
5495.804717389901,24865.033581187017,618.0
5472.717691509489,24646.154224433005,591.0
5441.20904747359,24391.82881571632,431.0
5401.500362460319,24103.70134348888,376.0
5353.860292976058,23783.57179197017,380.0
5298.600770642053,23433.384877536446,459.0
5236.072878854969,23055.20187328104,452.0
5166.662421314309,22651.182041494176,428.0
5090.785271089352,22223.552692809142,376.0
5008.882391095341,21774.585412297398,317.0
4921.414761460887,21306.57981878519,237.0
