mu,inc,y
1e-12,0.0,2.0
12.511691979413742,1093.0343680046499,2.0
50.52858001749277,1166.5054116882384,1.0
95.18762837330904,1244.4271818362176,1.0
134.72627719539003,1326.9855054896325,2.0
166.46520000082415,1414.362634204328,5.0
191.72269748982546,1506.7324849944562,4.0
212.70847066311603,1604.256566785276,8.0
231.32187248691915,1707.0796988643706,48.0
248.89311558641532,1815.3252540249377,75.0
266.26278889821856,1929.0898334626108,139.0
283.93065913925284,2048.437339697033,171.0
302.18229609756736,2173.39244752191,258.0
321.1758599948671,2303.9335008338094,220.0
340.9953854334578,2439.9848949927837,249.0
361.6811949670364,2581.409043012187,344.0
383.2247530687874,2727.998062133789,433.0
405.65088004259877,2879.4653782472014,405.0
428.9327099047758,3035.437489539385,500.0
453.0315863429602,3195.4461936987936,603.0
477.8957583383733,3358.921657016501,753.0
503.45912747158866,3525.1867209989578,574.0
529.6400987383267,3693.4529447592795,715.0
556.3405956588489,3862.818868279457,613.0
583.445307925627,4032.2710138969123,623.0
610.8212456262991,4200.688130453229,506.0
638.3176769730733,4366.849105447531,612.0
665.7665254626314,4529.444919794798,820.0
692.9832971407916,4687.094861421734,553.0
719.7685958116459,4838.3668799214065,808.0
745.910266868789,4981.802226589993,563.0
771.1861890934963,5115.943569084629,652.0
795.367699607682,5239.366035044193,821.0
818.2236038089713,5350.710239244625,860.0
839.5246856715149,5448.716052131727,1051.0
859.0485954298302,5532.255752976984,884.0
876.5849563546042,5600.365100452676,862.0
891.9405031121054,5652.270848764107,834.0
904.9440441401408,5687.413336118683,687.0
915.4510322406462,5705.462971817702,657.0
923.347532715433,5706.32971589081,699.0
928.5533995002272,5690.165202647448,669.0
931.0245026851824,5657.357026120648,795.0
930.7538934198906,5608.515928586945,746.0
927.7718508273014,5544.4563699979335,776.0
922.1448117267224,5466.171512044966,675.0
913.973241121692,5374.80396989733,604.0
903.3885554270322,5271.613731391728,692.0
890.5492538938616,5157.9446678664535,808.0
875.6364484692779,5035.1913929414,847.0
858.8490000522892,4904.767033126205,811.0
840.398469102832,4768.07385965623,845.0
820.5040929459408,4626.477438814938,758.0
799.3879673688542,4481.283410632983,731.0
777.2705974881266,4333.721699617803,570.0
754.366937547052,4184.929131647572,844.0
730.8829463585847,4035.9411237835884,876.0
707.0127979936818,3887.6886964272708,788.0
682.9367627387397,3740.992662208155,692.0
658.8196594418577,3596.565326463431,606.0
634.8098841798511,3455.0137539058924,670.0
611.0389738014111,3316.845020465553,560.0
587.6216215900347,3182.4715327415615,629.0
564.6560678173759,3052.2200198583305,680.0
542.2248014625193,2926.337576786056,715.0
520.3954791656155,2805.001553568989,694.0
499.22203391675777,2688.327746104449,736.0
478.74585715153876,2576.374689396471,625.0
458.9970316234222,2469.158508045599,545.0
439.99564161963394,2366.6533447168767,629.0
421.7529899910125,2268.800762128085,658.0
404.27277703132603,2175.5152724198997,654.0
387.55221768621453,2086.6896159555763,512.0
371.58307446368366,2002.1991397961974,501.0
356.3526014490243,1921.9066315758973,542.0
341.84438989047527,1845.6641332693398,358.0
328.0391165967567,1773.3186686001718,397.0
314.9152269845546,1704.7125478293747,411.0
302.44950907646,1639.6864245738834,384.0
290.61759056844267,1578.0810167603195,382.0
279.3943650934918,1519.738516367972,367.0
268.75435184559353,1464.5037894714624,247.0
258.67199561214034,1412.2253037653863,254.0
249.12191358066934,1362.7558518201113,229.0
240.07909577287126,1315.9530935306102,234.0
231.51906488225762,1271.6799467876554,236.0
223.41800119049682,1229.8048507086933,236.0
215.75283758348792,1190.2019231840968,212.0
208.50132919233027,1152.7510316390544,157.0
201.64210165306397,1117.33779303357,118.0
195.15468157851421,1083.8535170238465,172.0
189.0195126114751,1052.1951380316168,155.0
183.21795972474993,1022.2650327682495,141.0
177.73230117481017,993.9707118626684,151.0
172.54571307437178,967.2249939851463,106.0
167.64225256241497,941.9455617126077,84.0
163.00683306553836,918.0547367352992,91.0
158.62519642440736,895.4795149341226,100.0
154.4838834798393,874.1509868688881,115.0
150.5701992810942,854.0043969862163,103.0
146.87217976732444,834.9788329284638,96.0
143.37855798454595,817.0170478411019,89.0
140.07873173383905,800.0653709936887,75.0
136.962732015822,784.0733334571123,67.0
