,0
beta0,1.410983634951088
gamma,0.3803624878278217
alpha,1.265604750895199
rho_obs,0.5553860412343078
delta,0.03226076024958861
k,5.539125740577103
log_theta,0.548706737117731
I0,100.0
C0,100.0
P0,0.20737388079238905
F0,0.4851296888661279
R0,100.0
a1,-0.2480772746995491
b1,-0.27630881959531145
a2,0.09532659839546247
b2,-0.020187061310466676
delay_mean,4.999997
