f,Pxx
0.0,475114.86083192995
0.0055248618784530384,20083103.16115915
0.011049723756906077,334879.2911747834
0.016574585635359115,101100.99892110568
0.022099447513812154,78431.44178394863
0.027624309392265192,45340.20869414559
0.03314917127071823,20566.720665342138
0.03867403314917127,8521.686664711131
0.04419889502762431,4234.488816421444
0.049723756906077346,2781.286566382076
0.055248618784530384,2062.9750195590527
0.06077348066298342,1564.6520148479183
0.06629834254143646,1193.2368926849244
0.0718232044198895,915.761153863366
0.07734806629834254,706.1442120494715
0.08287292817679558,545.0825455918218
0.08839779005524862,419.79638594709104
0.09392265193370165,321.8620306504022
0.09944751381215469,245.3468210764135
0.10497237569060773,185.76604023226201
0.11049723756906077,139.59591034359136
0.11602209944751381,104.03028594857568
0.12154696132596685,76.81885730018732
0.1270718232044199,56.16376112094704
0.13259668508287292,40.62536230544204
0.13812154696132595,29.0530878120561
0.143646408839779,20.529806152946392
0.14917127071823205,14.327494445648991
0.15469613259668508,9.873090282328352
0.1602209944751381,6.718980271763169
0.16574585635359115,4.517013783518173
0.1712707182320442,3.001157433612407
0.17679558011049723,1.9718861180484857
0.18232044198895025,1.2822820189708934
0.1878453038674033,0.8262775448983267
0.19337016574585636,0.5287954261691222
0.19889502762430938,0.3374313975842507
0.2044198895027624,0.21620739257185115
0.20994475138121546,0.14064876148666525
0.2154696132596685,0.09430176923796561
0.22099447513812154,0.06621658205533745
0.22651933701657456,0.049221666755959376
0.23204419889502761,0.03873295499441701
0.23756906077348067,0.031942811361111045
0.2430939226519337,0.02720649241712091
0.24861878453038672,0.023607677127056553
0.2541436464088398,0.020660490719045063
0.2596685082872928,0.018104265647003258
0.26519337016574585,0.01579107285653954
0.27071823204419887,0.013633689629175497
0.2762430939226519,0.011589985171356922
0.281767955801105,0.009657182263441706
0.287292817679558,0.00786175337823577
0.292817679558011,0.006241922155515804
0.2983425414364641,0.004836160491940635
0.30386740331491713,0.003669078123775421
0.30939226519337015,0.0027440124253432997
0.3149171270718232,0.0020426595802419726
0.3204419889502762,0.0015287086295100172
0.3259668508287293,0.0011577690788743197
0.3314917127071823,0.000888369147552686
0.33701657458563533,0.000687627739962827
0.3425414364640884,0.0005326596869980856
0.34806629834254144,0.00040987344210197726
0.35359116022099446,0.00031241265944190004
0.3591160220994475,0.00023714527516395946
0.3646408839779005,0.00018177874980021698
0.3701657458563536,0.00014367933791645363
0.3756906077348066,0.00011951841637841111
0.38121546961325964,0.00010571870332964247
0.3867403314917127,9.893981472550124e-05
0.39226519337016574,9.624969241748651e-05
0.39779005524861877,9.51374928301694e-05
0.4033149171270718,9.364269243452158e-05
0.4088397790055248,9.030225344650225e-05
0.4143646408839779,8.428259855904172e-05
0.4198895027624309,7.541677437897094e-05
0.42541436464088395,6.426355940170648e-05
0.430939226519337,5.198036601372142e-05
0.43646408839779005,4.002995150766773e-05
0.4419889502762431,2.975394386023019e-05
0.4475138121546961,2.2017764782973088e-05
0.4530386740331491,1.698294772869358e-05
0.4585635359116022,1.4161829563939784e-05
0.46408839779005523,1.2638955670721356e-05
0.46961325966850825,1.1428829486648639e-05
0.47513812154696133,9.820624117348247e-06
0.48066298342541436,7.593869201619492e-06
0.4861878453038674,5.031170210141165e-06
0.4917127071823204,2.7471384473598193e-06
0.49723756906077343,1.3973584656588938e-06
