mu,inc,y
722.7635280522785,0.0,59.0
625.979963025582,1559.0223982762545,93.0
518.469001839416,1601.8901882637292,111.0
448.0732547131421,1648.7795204687864,94.0
414.10358853559563,1699.5701365526766,131.0
403.54997469808137,1754.2262832727283,114.0
405.68561239914067,1812.747655738145,97.0
414.2070469577153,1875.1461139656603,66.0
425.9663765696698,1941.4338716939092,123.0
439.5532704527936,2011.6164457518607,119.0
454.3906769870094,2085.6875196546316,132.0
470.26335693570877,2163.6245642267168,150.0
487.099234281225,2245.3847380634397,170.0
504.87633125288886,2330.9008766189218,158.0
523.5859417270352,2420.0775082968175,136.0
543.3053219396055,2512.7869208101183,177.0
563.8418140532877,2608.8652771953493,204.0
585.2674335921392,2708.1088949926198,275.0
607.5518678947785,2810.2711064070463,286.0
630.6563901554447,2915.0590100586414,266.0
654.532971418637,3022.130768181756,268.0
679.1234676044347,3131.095327515155,217.0
704.3589290761878,3241.509533137083,284.0
730.1590204959339,3352.879752431065,390.0
756.4316154511697,3464.6638832893223,391.0
783.0726266159616,3576.273672349751,409.0
809.9660801194298,3687.0786319561303,401.0
836.9844543820029,3796.4131235014647,417.0
863.9893499589735,3903.5840888712555,330.0
890.8325136500337,4007.8785887937993,410.0
917.3571947554926,4108.576335344464,424.0
943.3998891226023,4204.962164822966,493.0
968.7924685111905,4296.3362582325935,604.0
993.3645925570564,4382.0289605259895,525.0
1016.9463843816645,4461.413754120469,383.0
1039.3713216121791,4533.920325489715,332.0
1060.479260710225,4599.046588851139,413.0
1080.1194966862072,4656.369449073449,537.0
1098.1537533260434,4705.553763631731,647.0
1114.4589966641493,4746.359154867008,641.0
1128.929967556501,4778.644595168531,505.0
1141.481338928385,4802.370025033131,503.0
1152.0493994525198,4817.59422890842,418.0
1160.5931885764708,4824.474616361782,570.0
1167.0951029785447,4823.257988231257,706.0
1171.5608930744652,4814.275227665901,711.0
1174.0191071534437,4797.933188226074,760.0
1174.5200172358384,4774.696654306725,654.0
1173.1339388310964,4745.084908848628,631.0
1169.9492026504024,4709.655944900587,485.0
1165.0698335787745,4668.99508466199,601.0
1158.6129872614717,4623.703213760629,630.0
1150.7062443339807,4574.386496633291,765.0
1141.484873603508,4521.646092273295,961.0
1131.089144413141,4466.069662086666,879.0
1119.6617647768576,4408.223928177729,656.0
1107.3455092923548,4348.648546617478,616.0
1094.281085319925,4287.851541124284,679.0
1080.605272216393,4226.305276794359,749.0
1066.4493520278386,4164.445913717151,834.0
1051.9378474882958,4102.667340949178,819.0
1037.187489048363,4041.327284924686,809.0
1022.3065250635566,3980.742994485423,641.0
1007.394274400679,3921.193879753351,623.0
992.5408887113578,3862.92281088233,644.0
977.827313120423,3806.138092484325,614.0
963.3254174995789,3751.0155737344176,783.0
949.0982653242309,3697.7010160423815,721.0
935.2004901488277,3646.3125308938324,780.0
921.6787528585437,3596.94304542616,581.0
908.5722550258857,3549.662632763386,493.0
895.9132859563291,3504.5210042111576,499.0
